datetime,S&P 500,Nasdaq,US 10Y,VIX,BTCUSD,DVOL
2024-07-29 20:00:00+00:00,5460.47,19080.1103,4.178,16.9,68794.35,54.69
2024-07-29 20:30:00+00:00,5457.74,19041.6598,4.182,17.08,68206.67,53.99
2024-07-29 21:00:00+00:00,5472.81,19111.6159,4.174,17.07,67919.56,53.51
2024-07-29 21:30:00+00:00,5477.01,19153.5901,4.174,16.54,68078.3,52.88
2024-07-29 22:00:00+00:00,5478.49,19158.2993,4.178,16.45,67311.01,52.66
2024-07-29 22:30:00+00:00,5470.63,19115.2502,4.172,16.34,66924.0,52.74
2024-07-29 23:00:00+00:00,5471.35,19107.8208,4.176,16.39,66698.6,52.56
2024-07-29 23:30:00+00:00,5466.34,19072.883,4.182,16.42,67002.68,52.82
2024-07-30 00:00:00+00:00,5468.05,19073.1076,4.178,16.45,67360.59,52.6
2024-07-30 00:30:00+00:00,5471.02,19092.0118,4.178,16.38,67411.99,52.8
2024-07-30 01:00:00+00:00,5463.99,19059.4984,4.167,16.29,67496.54,52.9
2024-07-30 01:30:00+00:00,5463.55,19059.4867,4.174,16.6,67297.37,52.67
2024-07-30 02:00:00+00:00,,,4.172,16.6,67181.5,52.54
2024-07-30 02:30:00+00:00,,,4.176,,67365.94,52.67
2024-07-30 03:00:00+00:00,,,4.172,,67179.56,52.46
2024-07-30 03:30:00+00:00,,,,,67482.95,52.23
2024-07-30 04:00:00+00:00,,,,,67356.18,52.1
2024-07-30 04:30:00+00:00,,,,,67228.3,52.1
2024-07-30 05:00:00+00:00,,,,,66996.4,51.79
2024-07-30 05:30:00+00:00,,,,,66771.45,51.73
2024-07-30 06:00:00+00:00,,,4.178,,66286.64,51.3
2024-07-30 06:30:00+00:00,,,4.182,,66594.43,51.46
2024-07-30 07:00:00+00:00,,,4.18,,66700.0,51.3
2024-07-30 07:30:00+00:00,,,4.18,,66188.02,51.34
2024-07-30 08:00:00+00:00,,,4.18,,65976.05,50.89
2024-07-30 08:30:00+00:00,,,4.174,,66419.84,50.71
2024-07-30 09:00:00+00:00,,,4.178,,66584.14,50.48
2024-07-30 09:30:00+00:00,,,4.178,,66606.45,50.38
2024-07-30 10:00:00+00:00,,,4.178,,66741.7,50.23
2024-07-30 10:30:00+00:00,,,4.182,,66788.11,49.86
2024-07-30 11:00:00+00:00,,,4.184,,66454.91,49.86
2024-07-30 11:30:00+00:00,,,4.186,,66464.03,49.88
2024-07-30 12:00:00+00:00,,,4.186,,66675.69,49.81
2024-07-30 12:30:00+00:00,,,4.178,,66750.09,49.75
2024-07-30 13:00:00+00:00,,,4.182,16.54,66919.65,49.67
2024-07-30 13:30:00+00:00,,,4.178,16.6,66933.95,49.64
2024-07-30 14:00:00+00:00,,,4.186,16.55,66798.59,49.51
2024-07-30 14:30:00+00:00,,,4.182,16.54,66761.0,49.7
2024-07-30 15:00:00+00:00,,,4.182,16.6,66810.85,49.84
2024-07-30 15:30:00+00:00,,,4.172,16.56,66590.27,50.2
2024-07-30 16:00:00+00:00,,,4.174,16.54,66616.43,50.51
2024-07-30 16:30:00+00:00,,,4.167,16.53,66566.67,50.42
2024-07-30 17:00:00+00:00,,,4.17,16.54,66608.41,50.52
2024-07-30 17:30:00+00:00,,,4.174,16.54,66562.36,50.51
2024-07-30 18:00:00+00:00,,,4.172,16.54,66263.78,50.67
2024-07-30 18:30:00+00:00,,,4.174,16.51,66650.21,50.6
2024-07-30 19:00:00+00:00,5478.34,19075.516,4.155,16.35,66627.87,50.42
2024-07-30 19:30:00+00:00,5466.28,19024.771,4.155,16.51,66371.71,50.52
2024-07-30 20:00:00+00:00,5454.95,18961.9611,4.174,16.98,66108.95,50.62
2024-07-30 20:30:00+00:00,5438.47,18884.0608,4.169,17.46,65777.1,50.37
2024-07-30 21:00:00+00:00,5421.37,18786.7307,4.167,17.58,66195.42,50.27
2024-07-30 21:30:00+00:00,5424.28,18793.7788,4.167,17.47,66190.86,50.28
2024-07-30 22:00:00+00:00,5404.48,18678.0025,4.163,17.42,66303.73,50.38
2024-07-30 22:30:00+00:00,5421.05,18764.3082,4.139,18.01,66154.64,50.28
2024-07-30 23:00:00+00:00,5429.83,18794.448,4.145,17.55,65852.62,50.39
2024-07-30 23:30:00+00:00,5435.62,18829.6166,4.147,17.34,65842.01,50.3
2024-07-31 00:00:00+00:00,5430.41,18808.609,4.139,17.24,65946.99,50.14
2024-07-31 00:30:00+00:00,5433.26,18791.3544,4.143,17.33,65790.93,50.24
2024-07-31 01:00:00+00:00,5435.38,18791.0922,4.143,17.31,65704.7,50.18
2024-07-31 01:30:00+00:00,5436.45,18796.2733,4.147,17.72,65891.91,50.24
2024-07-31 02:00:00+00:00,,,4.143,17.64,65954.6,50.27
2024-07-31 02:30:00+00:00,,,4.141,,66176.45,50.26
2024-07-31 03:00:00+00:00,,,4.139,,66133.87,50.26
2024-07-31 03:30:00+00:00,,,,,66287.95,50.23
2024-07-31 04:00:00+00:00,,,,,66250.14,50.33
2024-07-31 04:30:00+00:00,,,,,66210.6,50.48
2024-07-31 05:00:00+00:00,,,,,66158.0,50.59
2024-07-31 05:30:00+00:00,,,,,66169.68,50.62
2024-07-31 06:00:00+00:00,,,4.155,,66003.02,50.6
2024-07-31 06:30:00+00:00,,,4.151,,66334.0,50.58
2024-07-31 07:00:00+00:00,,,4.151,,66290.78,50.52
2024-07-31 07:30:00+00:00,,,4.143,,66293.0,50.45
2024-07-31 08:00:00+00:00,,,4.147,,66368.61,50.43
2024-07-31 08:30:00+00:00,,,4.147,,66106.02,50.0
2024-07-31 09:00:00+00:00,,,4.145,,66033.0,50.09
2024-07-31 09:30:00+00:00,,,4.136,,66040.57,49.93
2024-07-31 10:00:00+00:00,,,4.136,,65802.48,50.0
2024-07-31 10:30:00+00:00,,,4.136,,65785.66,49.67
2024-07-31 11:00:00+00:00,,,4.141,,65748.35,50.02
2024-07-31 11:30:00+00:00,,,4.145,,66152.52,50.14
2024-07-31 12:00:00+00:00,,,4.139,,66339.57,50.09
2024-07-31 12:30:00+00:00,,,4.147,,66436.31,50.03
2024-07-31 13:00:00+00:00,,,4.147,16.68,66337.01,50.15
2024-07-31 13:30:00+00:00,,,4.136,16.7,66191.95,50.15
2024-07-31 14:00:00+00:00,,,4.132,16.59,66236.22,50.18
2024-07-31 14:30:00+00:00,,,4.139,16.68,66287.27,49.85
2024-07-31 15:00:00+00:00,,,4.143,16.63,66282.23,49.78
2024-07-31 15:30:00+00:00,,,4.139,16.65,66218.21,49.77
2024-07-31 16:00:00+00:00,,,4.137,16.65,66104.25,49.71
2024-07-31 16:30:00+00:00,,,4.136,16.69,65943.81,49.87
2024-07-31 17:00:00+00:00,,,4.136,16.75,66054.4,49.83
2024-07-31 17:30:00+00:00,,,4.136,16.66,66047.11,49.73
2024-07-31 18:00:00+00:00,,,4.124,16.54,66050.95,49.85
2024-07-31 18:30:00+00:00,,,4.108,16.39,66123.92,49.75
2024-07-31 19:00:00+00:00,5504.21,19246.4672,4.105,16.41,66438.6,49.71
2024-07-31 19:30:00+00:00,5519.38,19289.4255,4.097,16.42,66488.99,49.67
2024-07-31 20:00:00+00:00,5522.3,19301.009,4.093,16.27,66101.78,49.63
2024-07-31 20:30:00+00:00,5528.27,19341.3218,4.11,16.19,66426.16,49.51
2024-07-31 21:00:00+00:00,5523.42,19319.1821,4.103,16.26,66387.7,49.62
2024-07-31 21:30:00+00:00,5522.43,19303.5898,4.101,16.3,66361.61,49.57
2024-07-31 22:00:00+00:00,5518.95,19284.6826,4.101,16.24,66494.93,49.62
2024-07-31 22:30:00+00:00,5520.71,19296.4398,4.101,16.05,66337.47,49.57
2024-07-31 23:00:00+00:00,5519.9,19280.6729,4.112,16.25,66505.19,49.74
2024-07-31 23:30:00+00:00,5527.16,19329.3382,4.112,16.09,66659.16,49.45
2024-08-01 00:00:00+00:00,5547.79,19409.2939,4.12,16.01,66172.95,49.12
2024-08-01 00:30:00+00:00,5513.56,19294.9151,4.105,15.84,66511.01,49.01
2024-08-01 01:00:00+00:00,5522.09,19359.6091,4.083,16.14,65737.65,48.97
2024-08-01 01:30:00+00:00,5522.29,19362.428,4.055,16.23,65222.44,48.79
2024-08-01 02:00:00+00:00,,,4.045,16.37,64861.4,48.6
2024-08-01 02:30:00+00:00,,,4.033,,64566.88,48.64
2024-08-01 03:00:00+00:00,,,4.033,,64601.89,48.71
2024-08-01 03:30:00+00:00,,,,,64957.35,48.58
2024-08-01 04:00:00+00:00,,,,,64719.37,48.67
2024-08-01 04:30:00+00:00,,,,,64964.21,48.65
2024-08-01 05:00:00+00:00,,,,,64716.84,48.77
2024-08-01 05:30:00+00:00,,,,,64609.62,48.73
2024-08-01 06:00:00+00:00,,,4.062,,64539.46,48.65
2024-08-01 06:30:00+00:00,,,4.051,,64616.82,48.66
2024-08-01 07:00:00+00:00,,,4.047,,64522.73,48.72
2024-08-01 07:30:00+00:00,,,4.043,,64165.42,48.64
2024-08-01 08:00:00+00:00,,,4.049,,63986.06,48.06
2024-08-01 08:30:00+00:00,,,4.056,,64070.62,48.28
2024-08-01 09:00:00+00:00,,,4.054,,63995.27,47.74
2024-08-01 09:30:00+00:00,,,4.054,,63901.37,47.82
2024-08-01 10:00:00+00:00,,,4.053,,63810.13,48.03
2024-08-01 10:30:00+00:00,,,4.058,,63692.08,47.93
2024-08-01 11:00:00+00:00,,,4.058,,64161.02,47.75
2024-08-01 11:30:00+00:00,,,4.056,,64266.32,47.84
2024-08-01 12:00:00+00:00,,,4.058,,64218.9,48.03
2024-08-01 12:30:00+00:00,,,4.054,,64199.13,48.14
2024-08-01 13:00:00+00:00,,,4.054,16.27,64350.01,48.14
2024-08-01 13:30:00+00:00,,,4.058,16.62,64281.85,48.19
2024-08-01 14:00:00+00:00,,,4.056,16.75,64415.25,48.28
2024-08-01 14:30:00+00:00,,,4.054,16.68,64465.12,48.45
2024-08-01 15:00:00+00:00,,,4.054,16.52,64566.67,48.19
2024-08-01 15:30:00+00:00,,,4.054,16.4,64429.46,48.26
2024-08-01 16:00:00+00:00,,,4.054,16.41,64450.39,48.22
2024-08-01 16:30:00+00:00,,,4.047,16.21,64544.7,47.98
2024-08-01 17:00:00+00:00,,,4.054,16.21,64544.55,47.91
2024-08-01 17:30:00+00:00,,,4.058,16.27,64640.62,47.75
2024-08-01 18:00:00+00:00,,,4.047,16.1,64714.07,47.86
2024-08-01 18:30:00+00:00,,,4.031,16.2,64856.33,47.92
2024-08-01 19:00:00+00:00,5556.88,19509.7542,4.022,16.11,64578.22,48.01
2024-08-01 19:30:00+00:00,5515.9,19313.0857,4.012,16.34,64729.13,47.83
2024-08-01 20:00:00+00:00,5490.41,19205.231,3.978,17.03,64169.06,47.61
2024-08-01 20:30:00+00:00,5477.54,19128.8878,3.966,17.79,63908.89,47.57
2024-08-01 21:00:00+00:00,5463.06,19028.9128,4.001,17.8,62939.4,47.93
2024-08-01 21:30:00+00:00,5466.39,19018.7371,3.989,17.5,62863.31,47.88
2024-08-01 22:00:00+00:00,5453.54,18961.8406,3.97,18.14,62859.39,47.75
2024-08-01 22:30:00+00:00,5439.18,18882.4641,3.982,18.48,62851.71,47.83
2024-08-01 23:00:00+00:00,5441.49,18886.5359,3.986,19.06,62620.44,48.01
2024-08-01 23:30:00+00:00,5418.62,18784.036,3.982,18.87,63152.46,48.04
2024-08-02 00:00:00+00:00,5415.33,18754.8173,3.982,19.28,63000.61,47.86
2024-08-02 00:30:00+00:00,5430.73,18840.3869,3.978,19.27,62872.74,47.87
2024-08-02 01:00:00+00:00,5445.5,18891.2116,3.978,18.55,63278.03,48.0
2024-08-02 01:30:00+00:00,5446.69,18890.3861,3.989,18.58,63346.4,47.59
2024-08-02 02:00:00+00:00,,,3.986,18.63,63502.97,47.68
2024-08-02 02:30:00+00:00,,,3.978,,64687.27,48.05
2024-08-02 03:00:00+00:00,,,3.982,,64746.32,48.61
2024-08-02 03:30:00+00:00,,,,,64841.88,48.97
2024-08-02 04:00:00+00:00,,,,,65480.54,50.3
2024-08-02 04:30:00+00:00,,,,,65116.22,50.16
2024-08-02 05:00:00+00:00,,,,,65041.07,49.95
2024-08-02 05:30:00+00:00,,,,,65288.18,49.81
2024-08-02 06:00:00+00:00,,,3.949,,65157.8,49.46
2024-08-02 06:30:00+00:00,,,3.955,,64848.81,49.4
2024-08-02 07:00:00+00:00,,,3.959,,64611.44,49.17
2024-08-02 07:30:00+00:00,,,3.964,,64599.31,48.8
2024-08-02 08:00:00+00:00,,,3.955,,63908.18,48.87
2024-08-02 08:30:00+00:00,,,3.959,,64301.78,48.69
2024-08-02 09:00:00+00:00,,,3.955,,64392.18,48.87
2024-08-02 09:30:00+00:00,,,3.962,,64546.34,48.77
2024-08-02 10:00:00+00:00,,,3.97,,64435.12,48.4
2024-08-02 10:30:00+00:00,,,3.97,,64472.47,48.36
2024-08-02 11:00:00+00:00,,,3.966,,64384.73,48.3
2024-08-02 11:30:00+00:00,,,3.957,,64124.63,48.15
2024-08-02 12:00:00+00:00,,,3.964,,63829.11,48.31
2024-08-02 12:30:00+00:00,,,3.953,,64415.86,48.43
2024-08-02 13:00:00+00:00,,,3.951,20.17,64421.86,48.45
2024-08-02 13:30:00+00:00,,,3.957,20.15,64109.86,48.04
2024-08-02 14:00:00+00:00,,,3.955,20.24,64272.89,47.71
2024-08-02 14:30:00+00:00,,,3.955,20.21,64541.18,47.6
2024-08-02 15:00:00+00:00,,,3.947,20.34,64453.81,47.57
2024-08-02 15:30:00+00:00,,,3.94,20.65,64459.35,47.59
2024-08-02 16:00:00+00:00,,,3.936,20.59,64475.13,47.31
2024-08-02 16:30:00+00:00,,,3.943,20.41,64704.63,47.04
2024-08-02 17:00:00+00:00,,,3.93,20.44,64823.44,46.96
2024-08-02 17:30:00+00:00,,,3.94,20.47,64605.69,47.17
2024-08-02 18:00:00+00:00,,,3.936,21.25,64458.83,47.18
2024-08-02 18:30:00+00:00,,,3.851,21.23,64790.42,47.64
2024-08-02 19:00:00+00:00,5355.69,18447.0081,3.864,20.92,64850.0,48.16
2024-08-02 19:30:00+00:00,5321.28,18368.2487,3.847,23.04,65185.1,47.94
2024-08-02 20:00:00+00:00,5307.38,18304.3157,3.83,27.53,64884.84,48.23
2024-08-02 20:30:00+00:00,5310.28,18361.0385,3.822,29.43,63096.76,48.76
2024-08-02 21:00:00+00:00,5337.44,18469.1866,3.819,27.8,62791.02,49.38
2024-08-02 21:30:00+00:00,5343.65,18470.5201,3.822,25.61,63356.47,49.39
2024-08-02 22:00:00+00:00,5328.95,18389.6607,3.834,25.3,63047.25,49.52
2024-08-02 22:30:00+00:00,5321.62,18362.3794,3.811,26.07,63239.33,49.57
2024-08-02 23:00:00+00:00,5318.33,18367.9967,3.822,26.71,63170.57,49.26
2024-08-02 23:30:00+00:00,5332.76,18427.5811,3.822,26.95,63024.82,49.09
2024-08-03 00:00:00+00:00,5325.38,18381.7457,3.807,25.96,63014.41,49.03
2024-08-03 00:30:00+00:00,5338.54,18428.3578,3.796,24.91,62823.96,48.96
2024-08-03 01:00:00+00:00,5346.75,18438.0594,3.794,24.48,62835.77,49.16
2024-08-03 01:30:00+00:00,5346.55,18440.845,3.796,23.64,62553.57,49.89
2024-08-03 02:00:00+00:00,,,3.794,23.44,62470.76,49.51
2024-08-03 02:30:00+00:00,,,3.794,,62553.11,49.5
2024-08-03 03:00:00+00:00,,,,,61598.78,50.29
2024-08-03 03:30:00+00:00,,,,,61923.31,50.47
2024-08-03 04:00:00+00:00,,,,,61926.87,50.6
2024-08-03 04:30:00+00:00,,,,,61308.96,51.07
2024-08-03 05:00:00+00:00,,,,,61689.71,51.34
2024-08-03 05:30:00+00:00,,,,,61418.06,51.4
2024-08-03 06:00:00+00:00,,,,,61468.24,51.16
2024-08-03 06:30:00+00:00,,,,,61059.75,51.39
2024-08-03 07:00:00+00:00,,,,,61119.02,51.62
2024-08-03 07:30:00+00:00,,,,,61257.02,51.58
2024-08-03 08:00:00+00:00,,,,,61227.51,51.41
2024-08-03 08:30:00+00:00,,,,,61364.41,51.6
2024-08-03 09:00:00+00:00,,,,,61663.13,51.54
2024-08-03 09:30:00+00:00,,,,,61841.89,51.55
2024-08-03 10:00:00+00:00,,,,,61748.15,51.42
2024-08-03 10:30:00+00:00,,,,,61495.32,51.29
2024-08-03 11:00:00+00:00,,,,,61513.61,51.02
2024-08-03 11:30:00+00:00,,,,,61636.79,50.46
2024-08-03 12:00:00+00:00,,,,,61684.42,50.36
2024-08-03 12:30:00+00:00,,,,,61760.69,49.76
2024-08-03 13:00:00+00:00,,,,,61688.11,50.13
2024-08-03 13:30:00+00:00,,,,,61613.41,50.06
2024-08-03 14:00:00+00:00,,,,,61630.69,49.92
2024-08-03 14:30:00+00:00,,,,,61575.44,49.6
2024-08-03 15:00:00+00:00,,,,,61514.24,49.22
2024-08-03 15:30:00+00:00,,,,,61687.04,49.13
2024-08-03 16:00:00+00:00,,,,,61640.19,49.22
2024-08-03 16:30:00+00:00,,,,,61768.38,49.09
2024-08-03 17:00:00+00:00,,,,,61832.82,49.15
2024-08-03 17:30:00+00:00,,,,,61874.51,49.08
2024-08-03 18:00:00+00:00,,,,,62088.25,49.3
2024-08-03 18:30:00+00:00,,,,,61958.24,49.43
2024-08-03 19:00:00+00:00,,,,,61850.26,49.11
2024-08-03 19:30:00+00:00,,,,,61979.03,49.01
2024-08-03 20:00:00+00:00,,,,,62010.19,49.16
2024-08-03 20:30:00+00:00,,,,,61956.0,49.0
2024-08-03 21:00:00+00:00,,,,,61541.69,49.05
2024-08-03 21:30:00+00:00,,,,,60841.89,49.93
2024-08-03 22:00:00+00:00,,,,,60972.74,50.98
2024-08-03 22:30:00+00:00,,,,,60866.87,50.98
2024-08-03 23:00:00+00:00,,,,,60718.69,51.01
2024-08-03 23:30:00+00:00,,,,,60527.51,51.63
2024-08-04 00:00:00+00:00,,,,,60543.38,51.86
2024-08-04 00:30:00+00:00,,,,,60195.53,52.04
2024-08-04 01:00:00+00:00,,,,,59921.27,52.17
2024-08-04 01:30:00+00:00,,,,,60204.64,52.05
2024-08-04 02:00:00+00:00,,,,,60550.01,51.65
2024-08-04 02:30:00+00:00,,,,,60370.4,51.67
2024-08-04 03:00:00+00:00,,,,,60443.83,51.99
2024-08-04 03:30:00+00:00,,,,,60607.21,51.54
2024-08-04 04:00:00+00:00,,,,,60554.15,51.53
2024-08-04 04:30:00+00:00,,,,,60591.85,51.49
2024-08-04 05:00:00+00:00,,,,,60788.96,51.18
2024-08-04 05:30:00+00:00,,,,,60674.93,51.45
2024-08-04 06:00:00+00:00,,,,,60614.76,51.62
2024-08-04 06:30:00+00:00,,,,,60715.22,51.6
2024-08-04 07:00:00+00:00,,,,,60498.13,51.38
2024-08-04 07:30:00+00:00,,,,,60715.75,51.26
2024-08-04 08:00:00+00:00,,,,,60961.58,51.3
2024-08-04 08:30:00+00:00,,,,,60851.13,51.46
2024-08-04 09:00:00+00:00,,,,,60713.4,51.51
2024-08-04 09:30:00+00:00,,,,,60708.82,51.58
2024-08-04 10:00:00+00:00,,,,,60728.06,51.55
2024-08-04 10:30:00+00:00,,,,,60536.36,51.79
2024-08-04 11:00:00+00:00,,,,,60646.63,51.58
2024-08-04 11:30:00+00:00,,,,,60752.81,51.62
2024-08-04 12:00:00+00:00,,,,,60767.2,51.74
2024-08-04 12:30:00+00:00,,,,,60775.27,51.76
2024-08-04 13:00:00+00:00,,,,,60563.9,51.78
2024-08-04 13:30:00+00:00,,,,,60329.61,53.73
2024-08-04 14:00:00+00:00,,,,,60393.92,53.77
2024-08-04 14:30:00+00:00,,,,,60526.73,53.65
2024-08-04 15:00:00+00:00,,,,,60621.46,53.26
2024-08-04 15:30:00+00:00,,,,,60667.69,53.3
2024-08-04 16:00:00+00:00,,,,,60648.39,53.59
2024-08-04 16:30:00+00:00,,,,,60783.27,53.55
2024-08-04 17:00:00+00:00,,,,,60923.96,53.45
2024-08-04 17:30:00+00:00,,,,,60872.41,53.58
2024-08-04 18:00:00+00:00,,,,,60850.0,53.55
2024-08-04 18:30:00+00:00,,,,,61036.07,53.67
2024-08-04 19:00:00+00:00,,,,,60875.28,54.73
2024-08-04 19:30:00+00:00,,,,,60800.01,54.57
2024-08-04 20:00:00+00:00,,,,,60341.27,54.27
2024-08-04 20:30:00+00:00,,,,,59539.23,54.55
2024-08-04 21:00:00+00:00,,,,,59276.29,54.81
2024-08-04 21:30:00+00:00,,,,,59019.3,54.88
2024-08-04 22:00:00+00:00,,,,,58925.0,54.59
2024-08-04 22:30:00+00:00,,,,,58620.6,55.06
2024-08-04 23:00:00+00:00,,,,,58157.34,56.21
2024-08-04 23:30:00+00:00,,,,,57826.04,56.83
2024-08-05 00:00:00+00:00,,,,,58335.43,56.14
2024-08-05 00:30:00+00:00,,,,,58743.15,55.38
2024-08-05 01:00:00+00:00,,,,,59452.07,53.68
2024-08-05 01:30:00+00:00,,,,,59242.91,53.58
2024-08-05 02:00:00+00:00,,,,,59206.79,53.48
2024-08-05 02:30:00+00:00,,,,,59122.91,53.87
2024-08-05 03:00:00+00:00,,,,,58563.23,54.48
2024-08-05 03:30:00+00:00,,,,,58453.14,54.64
2024-08-05 04:00:00+00:00,,,,,58823.27,54.95
2024-08-05 04:30:00+00:00,,,,,58695.45,55.08
2024-08-05 05:00:00+00:00,,,,,58569.65,55.34
2024-08-05 05:30:00+00:00,,,,,58130.95,56.13
2024-08-05 06:00:00+00:00,,,3.755,,57378.51,57.0
2024-08-05 06:30:00+00:00,,,3.749,,56142.48,58.81
2024-08-05 07:00:00+00:00,,,3.751,,54239.24,63.78
2024-08-05 07:30:00+00:00,,,3.758,,54426.99,58.07
2024-08-05 08:00:00+00:00,,,3.786,,54138.03,58.28
2024-08-05 08:30:00+00:00,,,3.783,,54697.74,58.77
2024-08-05 09:00:00+00:00,,,3.777,,54145.79,58.74
2024-08-05 09:30:00+00:00,,,3.779,,53897.58,58.78
2024-08-05 10:00:00+00:00,,,3.762,,54124.4,59.14
2024-08-05 10:30:00+00:00,,,3.753,,53517.0,60.93
2024-08-05 11:00:00+00:00,,,3.743,,53428.72,62.86
2024-08-05 11:30:00+00:00,,,3.723,,52715.73,63.55
2024-08-05 12:00:00+00:00,,,3.688,,50030.06,89.24
2024-08-05 12:30:00+00:00,,,3.729,,51591.75,77.37
2024-08-05 13:00:00+00:00,,,3.751,36.94,52768.98,69.83
2024-08-05 13:30:00+00:00,,,3.766,38.04,52692.97,66.82
2024-08-05 14:00:00+00:00,,,3.755,39.53,52741.2,66.14
2024-08-05 14:30:00+00:00,,,3.751,41.12,52770.01,65.19
2024-08-05 15:00:00+00:00,,,3.757,42.87,52791.22,65.51
2024-08-05 15:30:00+00:00,,,3.758,46.97,52662.53,65.61
2024-08-05 16:00:00+00:00,,,3.74,52.35,51196.79,66.83
2024-08-05 16:30:00+00:00,,,3.742,50.32,51407.25,67.31
2024-08-05 17:00:00+00:00,,,3.729,51.05,50897.89,67.35
2024-08-05 17:30:00+00:00,,,3.715,53.99,51344.08,67.65
2024-08-05 18:00:00+00:00,,,3.695,65.08,50167.8,68.31
2024-08-05 18:30:00+00:00,,,3.691,56.91,49803.76,68.32
2024-08-05 19:00:00+00:00,5168.54,17766.4578,3.701,47.46,49736.86,68.31
2024-08-05 19:30:00+00:00,5163.09,17753.0376,3.71,41.59,51977.65,66.51
2024-08-05 20:00:00+00:00,5178.82,17834.3199,3.771,42.49,52655.28,63.52
2024-08-05 20:30:00+00:00,5212.73,17993.3037,3.743,38.05,54089.74,63.11
2024-08-05 21:00:00+00:00,5219.63,17991.8594,3.792,34.16,54322.15,62.54
2024-08-05 21:30:00+00:00,5250.73,18166.819,3.79,33.18,54378.63,62.15
2024-08-05 22:00:00+00:00,5204.82,17935.543,3.83,32.66,55522.08,61.44
2024-08-05 22:30:00+00:00,5212.07,17982.2548,3.792,33.8,54087.97,61.34
2024-08-05 23:00:00+00:00,5205.55,17967.1185,3.788,32.95,54418.22,62.21
2024-08-05 23:30:00+00:00,5205.26,17926.0049,3.785,33.96,54750.19,62.79
2024-08-06 00:00:00+00:00,5172.03,17794.3562,3.794,34.47,53955.72,63.24
2024-08-06 00:30:00+00:00,5179.22,17865.4648,3.785,36.69,53121.66,63.65
2024-08-06 01:00:00+00:00,5186.27,17906.6317,3.777,37.61,53307.08,63.49
2024-08-06 01:30:00+00:00,5186.34,17895.1551,3.777,37.09,53469.64,63.6
2024-08-06 02:00:00+00:00,,,3.786,38.52,53955.91,63.99
2024-08-06 02:30:00+00:00,,,3.792,,54397.93,63.48
2024-08-06 03:00:00+00:00,,,3.779,,54632.65,62.75
2024-08-06 03:30:00+00:00,,,,,54385.88,62.39
2024-08-06 04:00:00+00:00,,,,,54929.46,62.31
2024-08-06 04:30:00+00:00,,,,,54711.02,62.47
2024-08-06 05:00:00+00:00,,,,,54555.79,62.58
2024-08-06 05:30:00+00:00,,,,,54029.12,63.08
2024-08-06 06:00:00+00:00,,,3.845,,55647.31,62.71
2024-08-06 06:30:00+00:00,,,3.835,,56049.92,62.3
2024-08-06 07:00:00+00:00,,,3.841,,55977.63,61.78
2024-08-06 07:30:00+00:00,,,3.839,,55745.08,61.77
2024-08-06 08:00:00+00:00,,,3.835,,55806.58,61.87
2024-08-06 08:30:00+00:00,,,3.841,,55872.9,61.57
2024-08-06 09:00:00+00:00,,,3.839,,55783.11,61.34
2024-08-06 09:30:00+00:00,,,3.843,,55690.11,61.66
2024-08-06 10:00:00+00:00,,,3.847,,55680.82,62.73
2024-08-06 10:30:00+00:00,,,3.85,,55526.47,62.5
2024-08-06 11:00:00+00:00,,,3.837,,55561.45,62.4
2024-08-06 11:30:00+00:00,,,3.85,,55970.56,60.96
2024-08-06 12:00:00+00:00,,,3.86,,55877.07,60.79
2024-08-06 12:30:00+00:00,,,3.856,,55832.44,60.52
2024-08-06 13:00:00+00:00,,,3.869,32.97,55661.9,60.2
2024-08-06 13:30:00+00:00,,,3.864,33.57,56038.24,59.5
2024-08-06 14:00:00+00:00,,,3.86,33.22,55459.74,60.84
2024-08-06 14:30:00+00:00,,,3.854,33.94,55020.05,62.25
2024-08-06 15:00:00+00:00,,,3.852,34.66,54944.99,62.94
2024-08-06 15:30:00+00:00,,,3.841,33.32,55230.71,62.28
2024-08-06 16:00:00+00:00,,,3.837,31.88,55233.72,61.6
2024-08-06 16:30:00+00:00,,,3.852,31.15,55083.53,61.8
2024-08-06 17:00:00+00:00,,,3.858,31.35,55072.78,62.02
2024-08-06 17:30:00+00:00,,,3.85,31.61,55231.33,61.78
2024-08-06 18:00:00+00:00,,,3.835,33.0,55478.29,61.75
2024-08-06 18:30:00+00:00,,,3.831,32.26,54784.32,61.94
2024-08-06 19:00:00+00:00,5232.34,18024.6038,3.811,32.19,55160.0,61.86
2024-08-06 19:30:00+00:00,5244.32,18057.3752,3.828,28.45,55217.22,61.52
2024-08-06 20:00:00+00:00,5269.13,18189.1975,3.841,27.45,56201.69,61.58
2024-08-06 20:30:00+00:00,5239.62,18080.8586,3.858,27.12,56137.87,61.52
2024-08-06 21:00:00+00:00,5273.29,18226.024,3.856,27.41,55865.28,61.66
2024-08-06 21:30:00+00:00,5275.44,18223.9155,3.871,25.63,56430.34,61.62
2024-08-06 22:00:00+00:00,5292.04,18318.236,3.879,25.18,56382.83,61.45
2024-08-06 22:30:00+00:00,5293.25,18308.5,3.888,24.5,56800.93,61.11
2024-08-06 23:00:00+00:00,5294.33,18309.1064,3.898,24.22,56898.96,61.33
2024-08-06 23:30:00+00:00,5303.84,18344.2834,3.909,24.97,56517.22,61.55
2024-08-07 00:00:00+00:00,5291.2,18281.9516,3.89,24.15,56911.86,61.22
